popularity,budget,revenue,original_title,runtime,vote_average,genre
0.316313,,,Bad Turn Worse,91.0,5.4,Thriller
0.315839,,,The Disappearance of Eleanor Rigby: Him,89.0,6.4,Romance
0.689942,,,Cooties,88.0,5.2,Action
0.309771,,,Hangar 10,87.0,4.7,Thriller
0.309634,,,Leprechaun: Origins,90.0,3.9,Horror
0.309101,,,Someone Marry Barry,86.0,5.6,Comedy
0.512023,,,Viking: The Berserkers,89.0,5.0,Thriller
0.308899,,,Kid Cannabis,110.0,6.3,Drama
0.43435,,,Swelter,96.0,4.4,Action
0.306919,10000000.0,,Elsa & Fred,104.0,6.5,Comedy
0.306026,,4453524.0,The Rewrite,107.0,5.8,Romance
0.304992,,,John Doe: Vigilante,93.0,6.2,Thriller
0.12871,,,Ride,93.0,5.9,Comedy
0.302498,,,The Dark Horse,124.0,4.4,Drama
0.301497,,,Wyrmwood: Road Of The Dead,98.0,6.0,Horror
0.300442,17000000.0,29789000.0,God's Not Dead,113.0,6.1,Drama
0.299103,,,Against the Sun,100.0,6.5,War
0.298899,,,That Sugar Film,97.0,6.4,Documentary
0.296822,,,Date and Switch,91.0,5.6,Comedy
0.29562,,,Don't Blink,92.0,4.1,Horror
0.29364,,,The Lookalike,100.0,5.0,Thriller
0.293107,,,"Marvel: 75 Years, From Pulp to Pop!",41.0,7.7,Documentary
0.292497,,,Sniper: Legacy,94.0,5.5,Thriller
0.292107,,,Horsehead,89.0,5.1,Fantasy
0.291253,,,Marvel Studios: Assembling a Universe,43.0,6.3,TV Movie
0.290104,,2756.0,V/H/S: Viral,81.0,4.2,Horror
0.290033,,,Comet,91.0,6.7,Science Fiction
0.289951,,,The One I Love,91.0,6.8,Romance
0.289238,,,Grace,87.0,4.7,Thriller
0.289102,,,The Canal,92.0,5.7,Horror
0.288414,,,Mall,88.0,5.0,Drama
0.288035,,,Blood Punch,104.0,7.4,Horror
0.286381,,,The Normal Heart,133.0,7.8,Drama
0.285328,,,Faults,93.0,6.8,Thriller
0.283225,7000000.0,36433975.0,Devil's Due,89.0,4.5,Horror
0.280438,,,Colt 45,85.0,5.3,Drama
0.280105,,,Every Secret Thing,93.0,5.6,Thriller
0.38421,,,The Keeping Room,95.0,4.8,Drama
0.279115,,,Dinosaur Island,90.0,4.3,Adventure
0.278064,,,Lap Dance,100.0,3.8,Drama
0.277049,,,Let Us Prey,88.0,5.4,Horror
0.275803,,,Lovesick,100.0,4.9,Romance
0.272995,,,Zapped,102.0,5.5,Family
0.271697,5000000.0,,Revenge of the Green Dragons,94.0,5.2,Drama
0.270806,,,My Mistress,104.0,5.6,Romance
0.269528,,,Kajaki,108.0,5.8,Thriller
0.269468,,,Unlocking Sherlock,60.0,7.2,TV Movie
0.269274,,,Expelled,85.0,6.3,Comedy
0.269033,,,Authors Anonymous,92.0,3.7,Comedy
0.205077,1000000.0,,Dear White People,108.0,6.2,Drama
0.267446,,,Land Ho!,96.0,5.8,Comedy
0.264523,,,Felony,105.0,5.1,Mystery
0.264059,,,Appleseed Alpha,90.0,6.4,Animation
0.261284,,,Savaged,91.0,5.6,Action
0.259735,,,Effie Gray,108.0,6.1,Drama
0.258304,,,Joy Ride 3,96.0,4.4,Thriller
0.258209,,,Android Cop,88.0,3.0,Action
0.256655,,,Scooby-Doo! WrestleMania Mystery,84.0,6.2,Animation
0.255838,3000000.0,,Charlie's Farm,93.0,4.6,Horror
0.252762,,,Video Games: The Movie,101.0,6.0,History
0.24687,,,Exists,86.0,4.5,Horror
0.751476,5000000.0,4013786.0,My Old Lady,107.0,6.0,Romance
0.431184,,7205.0,I Am Ali,111.0,6.6,Documentary
0.374265,,,One Square Mile,96.0,5.6,Drama
0.634232,,,Age of Tomorrow,90.0,2.4,Thriller
0.240398,5000000.0,,Rudderless,105.0,7.1,Music
0.239934,,,Copenhagen,98.0,6.6,Adventure
0.239862,,,Bang Bang,153.0,6.2,Action
0.237126,,,TEKKEN: A Man Called X,90.0,4.2,Action
0.342044,,,Houdini,210.0,7.1,TV Movie
0.23282,,,7 Minutes,92.0,5.0,Drama
0.232365,,,De toutes nos forces,94.0,7.0,Drama
0.232241,,,Life Itself,120.0,7.7,Documentary
0.231578,,8265.0,Life Partners,95.0,6.1,Romance
0.230637,,,Mercy,79.0,4.9,Thriller
0.229926,,,Late Phases,95.0,5.6,Thriller
0.228495,,,10.000 KM,99.0,6.2,Comedy
0.227613,,,Mockingbird,81.0,4.1,Horror
0.321453,7000000.0,,A Good Man,100.0,4.9,Action
0.226863,,,Fort Bliss,116.0,6.2,War
0.226028,,1503616.0,Finding Vivian Maier,83.0,7.8,Documentary
0.129935,,1156000.0,Where Hope Grows,95.0,7.2,Drama
0.433273,,,The Well,95.0,5.5,Horror
0.223067,,,Dinosaur 13,95.0,7.0,Documentary
0.345226,,28208.0,"Like Sunday, Like Rain",104.0,7.4,Music
0.221957,10000000.0,,Cesar Chavez,102.0,5.3,Drama
0.221564,,,Little Accidents,105.0,5.0,Drama
0.253943,,,Supermensch: The Legend of Shep Gordon,85.0,7.6,Documentary
0.220064,,,The Internet's Own Boy: The Story of Aaron Swartz,105.0,7.8,Documentary
0.219862,,,Almost Home,4.0,6.8,Adventure
0.219679,,,Harmontown,95.0,6.9,Documentary
0.217873,6000000.0,,El Inventor de Juegos,112.0,4.9,Adventure
0.217415,,,Petals on the Wind,85.0,6.1,TV Movie
0.21533,,,Iron Man & Captain America: Heroes United,71.0,6.2,Adventure
0.212841,,,Preservation,90.0,5.1,Thriller
0.212083,,,My Man is a Loser,95.0,4.9,Comedy
0.211791,,,Virunga,90.0,7.9,Documentary
0.210808,,,Interstellar: Nolan's Odyssey,23.0,7.9,Documentary
0.209046,,,American Muscle,77.0,2.8,Action
0.171104,,,Deep in the Darkness,100.0,4.9,Horror
0.208431,,,Jacky au royaume des filles,90.0,5.2,Comedy
0.492782,,,Alien Abduction,85.0,4.6,Horror
0.205343,,,ì‹ ì˜ í•œ ìˆ˜,118.0,6.8,Action
0.203043,,,The Frame,127.0,6.1,Drama
0.202776,,,Batman: Strange Days,3.0,7.6,Action
0.202449,,,Boys of Abu Ghraib,103.0,5.9,Drama
0.20162,,,Born to Race: Fast Track,94.0,5.3,Action
0.201445,,,The Falling,102.0,4.8,Drama
0.222714,,,Poker Night,104.0,5.5,Thriller
0.199012,,,I Am Santa Claus,89.0,6.2,Drama
0.198531,,,Postman Pat: The Movie,88.0,4.9,Adventure
0.197336,,,Creep,82.0,5.9,Horror
0.376205,12000000.0,,The Identical,107.0,5.0,Music
0.56672,2000000.0,,Miss Meadows,88.0,4.6,Drama
0.196408,,,Supremacy,97.0,5.8,Crime
0.195167,,153516.0,The Look of Silence,103.0,7.8,Documentary
0.194413,4000000.0,,The Outsider,94.0,4.7,Action
0.194283,,,Iris,83.0,7.5,Documentary
0.193689,,,Squatters,102.0,6.7,Drama
0.161001,156660.0,,The Redwood Massacre,82.0,3.8,Fantasy
0.370212,,,Bird People,128.0,5.0,Drama
0.310285,,,Ribbit,88.0,3.4,Animation
0.191091,,,How to Build a Better Boy,90.0,5.8,Family
0.19104,8000000.0,53086.0,Aloft,112.0,5.1,Drama
0.189201,,,Jarhead 2: Field of Fire,103.0,5.4,War
0.188264,,,Survivor,93.0,4.9,Science Fiction
0.083295,,,Seal Team Eight: Behind Enemy Lines,98.0,4.7,Action
0.186933,950000.0,,Ask Me Anything,100.0,5.4,Drama
0.131462,,,Suburban Gothic,90.0,5.1,Horror
0.186159,,,Welcome to New York,125.0,5.5,Drama
0.18545,,,An Honest Liar,90.0,7.1,History
0.184506,6000000.0,,Heavenly Sword,85.0,5.8,Adventure
0.184395,,,JLA Adventures: Trapped in Time,52.0,5.8,Family
0.183417,18.0,,Enchanted Kingdom,87.0,5.2,Documentary
0.182975,6900000.0,,Kristy,86.0,6.1,Thriller
0.182618,,,I Am Soldier,84.0,5.2,Action
0.181227,,,Desert Dancer,98.0,6.5,Drama
0.18041,,,See No Evil 2,90.0,4.1,Horror
0.180139,,,Queen and Country,114.0,6.0,Drama
0.180131,,,Goodbye to All That,87.0,5.2,Comedy
0.179072,,,Northern Soul,102.0,4.7,Music
0.178898,,,Doctor Who: Last Christmas,57.0,7.9,Science Fiction
0.177674,,,Lilting,91.0,7.1,Drama
0.177102,1.0,,Fear Clinic,95.0,4.1,Horror
0.226614,,,School Dance,85.0,6.5,Comedy
0.175793,,,Valley Uprising,99.0,7.9,Adventure
0.175615,,,9 Kisses,9.0,6.8,Romance
0.281505,,,In My Dreams,94.0,6.3,Romance
0.240776,,2710.0,Julia,95.0,4.8,Thriller
0.23759,,,Perfect Sisters,100.0,5.5,Thriller
0.169396,,,Ironclad 2: Battle for Blood,108.0,5.3,Action
0.168968,,,Jackass Presents: Bad Grandpa .5,76.0,5.8,Comedy
0.167827,,,Dark Was the Night,97.0,5.2,Horror
0.167083999999999,,,Asthma,90.0,6.5,Romance
0.288731,,,Saint Laurent,150.0,5.8,Drama
0.166098,,,Street Fighter: Assassin's Fist,152.0,6.4,Adventure
0.165741,,,Jamie Marks Is Dead,100.0,5.9,Drama
0.16369,,,The Device,90.0,3.3,Thriller
0.163674,,,WolfCop,79.0,4.5,Horror
0.163367,,,At the Devil's Door,91.0,4.7,Horror
0.163139,,,Roger Waters: The Wall,133.0,6.9,Music
0.161591,,,Kelly & Cal,107.0,5.9,Drama
0.235468,,,Cat Run 2,97.0,4.3,Action
0.16084,,1169603.0,The Remaining,88.0,4.3,Thriller
0.110411,,,Apocalypse Pompeii,88.0,5.3,Adventure
0.159036999999999,,,The Search for General Tso,71.0,6.9,Documentary
0.158245,,,Take Care,94.0,5.6,Comedy
0.156677,,,Low Down,119.0,4.8,Drama
0.155114,,,The Prophet,85.0,7.3,Animation
0.153047,,,JohnnyExpress,5.0,7.8,Animation
0.151929,,,Sharktopus vs Pteracuda,88.0,3.7,TV Movie
0.151591,5900000.0,23000000.0,Mrs. Brown's Boys D'Movie,94.0,5.2,Comedy
0.148877,,,Listen Up Philip,108.0,5.9,Comedy
0.173667,,,Iverson,97.0,7.2,Documentary
0.145525,,,The Road Within,100.0,6.9,Comedy
0.028695,,,Ascension,282.0,5.5,Drama
0.087132,,,Dans la cour,97.0,4.9,Drama
0.142619,,,Crawl or Die,86.0,4.6,Thriller
0.140882999999999,,,Red Army,76.0,7.2,Documentary
0.140245,,,Whitey: United States of America v. James J. Bulger,107.0,6.0,Crime
0.093198,500000.0,,The Living,89.0,4.6,Thriller
0.138246,,,Rosewater,103.0,6.6,Drama
0.137962,,,Last Days in Vietnam,98.0,5.9,War
0.137202,,,ç­‰ä¸€å€‹äººå’–å•¡,119.0,6.4,Comedy
0.266087,,,Two Men in Town,120.0,6.1,Crime
0.134767,,,Hyena,112.0,4.7,Drama
0.132764,,,Finders Keepers,85.0,4.8,Mystery
0.13154,,,Trailer Park Boys: Don't Legalize It,95.0,5.6,Comedy
0.140935,,,Elephant Song,110.0,7.4,Drama
0.130592,,,Teen Lust,80.0,4.3,Comedy
0.130097,8000000.0,,The Little Rascals Save the Day,93.0,5.4,Comedy
0.130077,,,Nowhere Safe,93.0,5.7,TV Movie
0.129531,,,Black Mirror: White Christmas,74.0,8.8,Drama
0.126283,,,Animal,86.0,4.5,Thriller
0.124685,,,We'll Never Have Paris,89.0,4.8,Comedy
0.119891,150000.0,,Free to Play,75.0,7.0,Documentary
0.119415,,,They Came Together,84.0,5.2,Comedy
0.118137,1400000.0,,Jersey Shore Massacre,88.0,2.4,Horror
0.118044,,,The Story of Frozen: Making a Disney Animated Classic,44.0,7.2,Documentary
0.117257,,,Inner Demons,85.0,3.8,Thriller
0.11619,117.0,,Cowspiracy: The Sustainability Secret,85.0,7.6,Documentary
0.113265,,,Killer Legends,86.0,5.4,History
0.136026,,,Amira & Sam,90.0,5.9,Drama
0.112646,18000000.0,,Midnight Sun,120.0,4.9,Family
0.110972,,,Grumpy Cat's Worst Christmas Ever,90.0,5.3,Comedy
0.110266,,,The Hornet's Nest,93.0,6.5,War
0.109921,,,Viharsarok,105.0,7.2,Drama
0.109904,,,The Mummy Resurrected,80.0,4.6,Horror
0.109169,,,The Wedding Pact,91.0,5.1,Comedy
0.107621,,,Over the Garden Wall,110.0,7.8,Adventure
0.105045,,,Alive Inside,74.0,7.7,Documentary
0.20036,,,Gunday,152.0,5.9,Action
0.102977,16000000.0,,The Cut,138.0,6.9,History
0.102152,,,Rosemary's Baby,168.0,6.1,Thriller
0.101299,,,Happy Christmas,82.0,5.4,Comedy
0.100979,,,The 7:39,117.0,6.5,Romance
0.097665,,,The Perfect Wave,113.0,4.5,Romance
0.097531,,,Billy Elliot: The Musical,163.0,8.1,Drama
0.09733,,,Delirium,43.0,6.6,Adventure
0.130742,,,Sex Ed,90.0,5.1,Romance
0.095633,,,The Houses October Built,91.0,5.4,Thriller
0.095529,,,Lullaby,117.0,5.5,Drama
0.095479,,,Marvellous,90.0,7.6,Drama
0.095473,,,Hercules Reborn,90.0,4.1,Adventure
0.095131,,,Road,102.0,7.7,Documentary
0.0951,,,Party Central,6.0,6.9,Comedy
0.094574,,,Mostly Ghostly: Have You Met My Ghoulfriend?,91.0,5.2,Family
0.093377,,,Klondike,285.0,6.7,Drama
0.093062,,,No No: A Dockumentary,100.0,6.7,Documentary
0.171617,3000000.0,,Way of the Wicked,92.0,4.1,Thriller
0.092777,,,Lust for Love,85.0,5.3,Comedy
0.090297,7000000.0,,Where the Devil Hides,86.0,4.8,Horror
0.088805,,,Believe Me,93.0,4.2,Drama
0.135376,,,Dance-Off,,5.7,Romance
0.08675,,,Jim Jefferies: BARE,76.0,7.4,Comedy
0.083258,,,Bill Burr: I'm Sorry You Feel That Way,80.0,7.5,Comedy
0.082565,,,The Guvnors,95.0,5.4,Crime
0.081879,,,Nick Offerman: American Ham,78.0,6.4,Comedy
0.162234,,,Tell,89.0,5.3,Drama
0.045555,,,Night Will Fall,75.0,7.5,Documentary
0.079478,,,The Battered Bastards of Baseball,80.0,7.2,Documentary
0.135675,,,Jailbait,90.0,5.1,Crime
0.078872,,,The Rise and Rise of Bitcoin,96.0,6.8,Documentary
0.078644,,,Breakup Buddies,116.0,6.0,Comedy
0.067359,,,CÃ¡sese quien pueda,95.0,6.7,Comedy
0.076463,2000000.0,,Death Clique,83.0,6.0,Drama
0.07643,1000000.0,,Hits,96.0,4.9,Drama
0.076348,,,All Relative,85.0,5.7,Romance
0.07628,,,Banksy Does New York,79.0,6.8,Documentary
0.0759649999999999,,,Not Cool,90.0,4.1,Comedy
0.075351,,192400.0,Merchants of Doubt,96.0,7.4,Documentary
0.113875,,,96 heures,96.0,5.2,Thriller
0.074121,,,Camp Takota,102.0,6.8,Comedy
0.03551,750000.0,,Swedish House Mafia - Leave the World Behind,90.0,7.6,Documentary
0.072637,,,Montana,108.0,6.5,Thriller
0.072514,,,Atari: Game Over,66.0,6.7,Documentary
0.0722169999999999,,,Indigenous,86.0,4.6,Horror
0.015668,,,Mardaani,133.0,6.7,Thriller
0.043409,,,Amour Sur Place ou Ã  Emporter,85.0,5.5,Romance
0.04501,,,Wanderers,4.0,7.8,Science Fiction
0.069212,,65460.0,Eden,131.0,5.4,Drama
0.068752,3000000.0,,Something Wicked,95.0,4.7,Mystery
0.068642,,,Old Fashioned,115.0,6.6,Romance
0.065064,,,The Fluffy Movie,101.0,7.0,Comedy
0.064907,,,Khoobsurat,131.0,6.7,Comedy
0.064238,,,Showrunners: The Art of Running a TV Show,76.0,6.3,Documentary
0.063621,,,Saints and Soldiers: The Void,96.0,4.9,War
0.131326,,,Not Safe for Work,74.0,4.9,Thriller
0.166508,,,The Gunfighter,9.0,7.0,Comedy
0.185882,,,Heaven Adores You,104.0,6.8,Documentary
0.056153,,,Korengal,84.0,6.8,Documentary
0.0527299999999999,,,America: Imagine the World Without Her,103.0,5.6,Documentary
0.048917,,,23 Blast,98.0,6.0,Drama
0.048493,,,All This Mayhem,104.0,7.4,Documentary
0.132698,200000.0,,Plague,86.0,3.9,Drama
0.046303,,,Vie Sauvage,106.0,6.0,Drama
0.096383,,,Jim Gaffigan: Obsessed,70.0,7.2,Comedy
0.04464,,,Chelsea Handler Uganda Be Kidding Me Live,71.0,6.9,Comedy
0.190655,,,To Be Takei,94.0,6.5,Documentary
0.042677,,,Nas: Time Is Illmatic,74.0,6.9,Documentary
0.038364,,,Top Gear: The Perfect Road Trip 2,94.0,6.8,Documentary
0.037459,3250000.0,,Treehouse,,3.4,Thriller
0.104985,,,Come Back to Me,90.0,5.6,Horror
0.034572,,,The 10 Year Plan,90.0,6.1,Romance
0.032878,,,Ardennes Fury,87.0,5.2,War
0.036904,,,Tim Maia,,6.0,Documentary
0.027994,,4878242.0,Tracks,112.0,7.0,Adventure
0.097151,,,Point and Shoot,82.0,7.2,Documentary
0.02592,,,Maidentrip,82.0,7.2,Adventure
0.023903,,,Ballet 422,72.0,6.4,Documentary
0.022635,,,Chelsea Peretti: One of the Greats,74.0,6.6,Comedy
0.021498,,,The After,60.0,6.5,Mystery
0.021036,,,The Trip to Italy,108.0,6.3,Comedy
0.020923,,5240.0,The Dead Lands,108.0,6.0,Action
0.020673,,,Mary Kom,122.0,7.0,Drama
0.0786029999999999,,,The Green Prince,99.0,7.5,Documentary
0.0174,,,Ambition,6.0,6.9,Science Fiction
0.018014,8500000.0,,Corner Gas: The Movie,90.0,5.4,Family
0.017292,,,The Overnighters,102.0,6.8,Drama
0.015776,,,Altar,95.0,4.1,Mystery
0.015258,,,Happy Ending,135.0,5.4,Comedy
0.005725,,,"Fat, Sick & Nearly Dead 2",89.0,6.5,Documentary
0.012325,,,Nowitzki: The Perfect Shot,106.0,6.8,Documentary
0.012014,,,Mitt,93.0,6.4,Documentary
0.011229,,,Berkshire County,83.0,5.5,Horror
0.002922,5.0,,Des Lendemains Qui Chantent,94.0,6.0,Comedy
0.010047,,,Main Tera Hero,128.0,5.8,Romance
0.008,,,Happy Valley,98.0,6.0,Documentary
0.007622,,,Kids for Cash,102.0,7.1,Documentary
0.005972,,,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,100.0,7.1,Documentary
0.044654,,,Kill Dil,127.0,5.2,Drama
0.0058439999999999,,,Love Me,94.0,7.0,Documentary
0.147999,,,We Still Kill the Old Way,94.0,4.9,Crime
0.005266,2489400.0,,Finding Fanny,102.0,5.8,Romance
0.004853,,,One Direction: Where We Are - The Concert,106.0,8.3,Documentary
0.034538,,,Stop at Nothing: The Lance Armstrong Story,100.0,6.7,Documentary
0.004282,,,Humpty Sharma Ki Dulhania,133.0,6.4,Drama
0.032049,,,Anatomy of a Love Seen,86.0,4.2,Romance
0.023872,,,Rich Hill,91.0,7.1,Documentary
0.003504,,,Pantani: The Accidental Death of a Cyclist,90.0,6.5,Documentary
0.002599,,,Do I Sound Gay?,77.0,5.8,Documentary
12.037933,11000000.0,775398007.0,Star Wars,121.0,7.9,Adventure
2.379469,14000000.0,185438673.0,The Spy Who Loved Me,125.0,6.2,Adventure
1.719385,1200000.0,71215869.0,The Rescuers,78.0,6.6,Fantasy
1.179653,4000000.0,38251425.0,Annie Hall,93.0,7.6,Comedy
1.104997,10000000.0,,Pete's Dragon,128.0,6.4,Fantasy
1.104816,20000000.0,303788635.0,Close Encounters of the Third Kind,135.0,7.0,Science Fiction
1.048838,22000000.0,50750000.0,A Bridge Too Far,175.0,6.4,Drama
0.912502,,,The Many Adventures of Winnie the Pooh,74.0,7.1,Animation
0.905657,,,Herbie Goes To Monte Carlo,105.0,6.4,Romance
0.75125,3500000.0,16000000.0,Sinbad and the Eye of the Tiger,113.0,5.9,Action
0.622492,,,March or Die,107.0,6.1,Action
0.602862,3500000.0,237113184.0,Saturday Night Fever,118.0,6.3,Drama
0.560826,3400000.0,31063038.0,High Anxiety,94.0,6.2,Comedy
0.541642,,126737428.0,Smokey and the Bandit,96.0,6.9,Action
0.520725,,,Pumping Iron,85.0,7.0,Documentary
0.49548,5500000.0,26414658.0,The Gauntlet,109.0,6.7,Drama
0.474001,6000000.0,,Cross of Iron,132.0,6.0,Drama
0.434509,,,"New York, New York",155.0,5.6,Drama
0.407317,,28000000.0,Slap Shot,123.0,7.3,Drama
0.400457,900000.0,,The Duellists,100.0,5.9,Drama
0.398651,,,Julia,117.0,5.0,Drama
0.391055,,,Audrey Rose,113.0,5.5,Fantasy
0.375967,14000000.0,30749142.0,Exorcist II: The Heretic,118.0,4.6,Horror
0.373131,6000000.0,30000000.0,Airport '77,114.0,5.7,Action
0.346062,,,Jabberwocky,105.0,5.8,Fantasy
0.331417,10000.0,7000000.0,Eraserhead,89.0,7.1,Science Fiction
0.320214,,,Rolling Thunder,95.0,6.3,Action
0.318679,,,The Message,177.0,7.2,Adventure
0.312358,3000000.0,,The Hobbit,77.0,5.8,Adventure
0.304285,,,The Man in the Iron Mask,100.0,5.9,History
0.280166,,,Black Sunday,143.0,6.1,Action
0.267177,,,Candleshoe,101.0,7.1,Family
0.062898,,,The Serpent's Egg,120.0,5.3,Drama
0.241629,,,The White Buffalo,97.0,5.6,Western
0.228797,6000000.0,14717854.0,Orca: The Killer Whale,92.0,5.0,Drama
0.219941,22000000.0,12000000.0,Sorcerer,121.0,7.4,Action
0.191541,810000.0,1258000.0,The Last Wave,106.0,5.8,Drama
0.078067,,41687243.0,"Oh, God!",98.0,5.6,Fantasy
0.288587,1500000.0,,3 Women,124.0,6.1,Drama
0.164123,500000.0,17000000.0,Kingdom of the Spiders,97.0,5.7,Horror
0.163315,,,The Car,96.0,6.2,Horror
0.175656999999999,1200000.0,9000000.0,Wizards,80.0,6.0,Animation
0.15041,,,Rollercoaster,119.0,6.0,Action
0.137351,230000.0,25000000.0,The Hills Have Eyes,89.0,6.0,Horror
0.24469,,,Demon Seed,94.0,5.2,Horror
0.125508999999999,600000.0,,The Kentucky Fried Movie,83.0,6.2,Comedy
0.114061999999999,,,The Island of Dr. Moreau,99.0,5.1,Science Fiction
0.113714,,,Martin,95.0,6.3,Horror
0.112001,,,The Deep,123.0,5.7,Mystery
0.108321,,,Empire of the Ants,89.0,4.6,Horror
0.046957,,,Day of the Animals,97.0,5.5,Science Fiction
0.097126,,3.0,The Sentinel,92.0,6.3,Horror
0.140163,,102000000.0,The Goodbye Girl,111.0,6.5,Comedy
0.080226,,,Opening Night,144.0,6.2,Drama
0.121361,530000.0,,Rabid,91.0,6.1,Horror
0.071172,200000.0,,Shock Waves,85.0,4.9,Horror
0.002457,,,Emmet Otter's Jug-Band Christmas,48.0,7.5,Drama
9.432768,237000000.0,2781505847.0,Avatar,162.0,7.1,Action
6.098027,70000000.0,319131050.0,Inglourious Basterds,153.0,7.7,Drama
5.806897,35000000.0,91327197.0,Underworld: Rise of the Lycans,92.0,6.2,Fantasy
5.076472,250000000.0,933959197.0,Harry Potter and the Half-Blood Prince,153.0,7.3,Adventure
4.90890199999999,175000000.0,731342744.0,Up,96.0,7.6,Animation
3.82957,150000000.0,385680446.0,Star Trek,127.0,7.3,Science Fiction
3.789633,200000000.0,371353001.0,Terminator Salvation,115.0,5.8,Drama
3.744956,30000000.0,210819611.0,District 9,112.0,7.1,Action
3.431559,90000000.0,524028679.0,Sherlock Holmes,128.0,6.9,Adventure
3.244139,7500000.0,60722734.0,(500) Days of Summer,95.0,7.3,Comedy
3.154914,90000000.0,886686817.0,Ice Age: Dawn of the Dinosaurs,94.0,6.4,Animation
3.15306,35000000.0,459270619.0,The Hangover,100.0,7.1,Comedy
3.038063,130000000.0,185258983.0,Watchmen,162.0,6.8,Action
2.979786,200000000.0,769653595.0,2012,158.0,5.6,Action
2.846465,30000000.0,48428063.0,9,79.0,6.5,Action
2.841562,150000000.0,356613439.0,Angels & Demons,138.0,6.3,Thriller
2.463982,105000000.0,267045765.0,The Princess and the Frog,97.0,6.5,Romance
2.367474,29000000.0,309208309.0,The Blind Side,129.0,7.1,Drama
2.041804,23600000.0,102391382.0,Zombieland,88.0,7.1,Comedy
1.971027,50000000.0,709827462.0,The Twilight Saga: New Moon,130.0,5.6,Adventure
1.926432,40000000.0,177259441.0,He's Just Not That Into You,129.0,6.0,Comedy
1.906998,175000000.0,302469017.0,G.I. Joe: The Rise of Cobra,118.0,5.7,Adventure
1.895894,40000000.0,317375031.0,The Proposal,108.0,6.7,Comedy
1.874759,,75871032.0,The Pink Panther 2,92.0,5.5,Comedy
1.860267,38000000.0,205298907.0,The Ugly Truth,96.0,6.3,Comedy
1.849649,100000000.0,242988466.0,Cloudy with a Chance of Meatballs,90.0,6.4,Animation
1.826169,40000000.0,46471023.0,Fantastic Mr. Fox,87.0,7.5,Adventure
1.75384,60000000.0,124596398.0,Coraline,100.0,7.1,Animation
1.752134,150000000.0,413106170.0,Night at the Museum: Battle of the Smithsonian,105.0,5.9,Adventure
1.732516,20000000.0,136267476.0,17 Again,102.0,6.0,Comedy
1.71488699999999,200000000.0,325233863.0,A Christmas Carol,96.0,6.6,Animation
1.708605,,,The Rebound,95.0,5.7,Comedy
1.673879,65000000.0,93525586.0,The Lovely Bones,136.0,6.6,Fantasy
1.64173899999999,26000000.0,183293131.0,Paul Blart: Mall Cop,91.0,5.4,Action
1.575231,16000000.0,47801389.0,Hachi: A Dog's Tale,93.0,7.7,Drama
1.542135,53000000.0,126690726.0,Law Abiding Citizen,109.0,7.2,Drama
1.535278,30000000.0,33333531.0,The Box,115.0,5.3,Thriller
1.487114,20000000.0,34560577.0,Crank: High Voltage,96.0,5.9,Action
1.453639,33000000.0,20645327.0,Pandorum,108.0,6.2,Action
1.416811,,,Tinker Bell and the Lost Treasure,81.0,6.5,Animation
1.398364,30000000.0,90842646.0,Drag Me to Hell,99.0,6.1,Horror
1.358965,26000000.0,,Splice,104.0,5.3,Thriller
1.357091,50000000.0,155446362.0,Knowing,121.0,5.7,Action
1.328218,5000000.0,9760104.0,Moon,97.0,7.4,Science Fiction
1.324927,150000000.0,292817841.0,G-Force,88.0,5.1,Fantasy
1.311696,,,Van Wilder: Freshman Year,100.0,5.0,Comedy
1.30199,100000000.0,150166126.0,The Taking of Pelham 1 2 3,106.0,6.1,Thriller
1.297769,18500000.0,31912793.0,The Invention of Lying,100.0,5.8,Comedy
1.290519,40000000.0,108332743.0,Confessions of a Shopaholic,104.0,6.0,Comedy
1.285167,,102223269.0,Ghosts of Girlfriends Past,100.0,5.5,Fantasy
1.267182,50000000.0,40828540.0,Gamer,95.0,5.6,Action
1.264202,,,Anaconda 4: Trail of Blood,89.0,3.6,Action
1.26001,47000000.0,3547209.0,Mr. Nobody,141.0,7.8,Science Fiction
1.232312,70000000.0,171844840.0,Couples Retreat,113.0,5.3,Comedy
1.223786,26000000.0,43318349.0,Brothers,104.0,6.7,Drama
1.218657,32000000.0,27635305.0,The Road,111.0,6.7,Adventure
1.19445499999999,175000000.0,381509870.0,Monsters vs Aliens,94.0,6.0,Animation
1.159118,3000000.0,2357852.0,Fish Tank,123.0,6.6,Drama
1.14937,40000000.0,129540499.0,Julie & Julia,123.0,6.5,Romance
1.145724,15000000.0,8459458.0,Chloe,96.0,5.9,Drama
1.138277,80000000.0,214104620.0,Public Enemies,140.0,6.5,History
1.124263,,,Merry Madagascar,30.0,6.3,Family
1.104112,16000000.0,31556061.0,Jennifer's Body,100.0,5.2,Comedy
1.099003,20000000.0,41596251.0,Orphan,123.0,6.5,Horror
1.085541,15000000.0,40105542.0,All About Steve,99.0,4.6,Comedy
1.083957,40000000.0,186167139.0,The Final Destination,82.0,5.5,Horror
1.080415,75000000.0,443140005.0,Alvin and the Chipmunks: The Squeakquel,88.0,5.3,Comedy
1.075405,4500000.0,3606395.0,After.Life,104.0,5.2,Drama
1.074072,30000000.0,114663461.0,Bride Wars,89.0,5.8,Comedy
1.065548,10000000.0,63647833.0,Precious,110.0,6.8,Drama
